"name","orig.ident","nCount_RNA","nFeature_RNA","percent.mito","percent.mt","seurat_clusters","neuron_cluster"
"hypothalamus-JM-3_DB9323_N1","hypothalamus-JM-3",14224,4778,0.001616985,0.161698538,3,3
"hypothalamus-JM-3_DB964_N1","hypothalamus-JM-3",6386,2806,0.001409333,0.140933292,4,10
"hypothalamus-JM-3_DB3040_N1","hypothalamus-JM-3",8448,3401,0.003077652,0.307765152,0,7
"hypothalamus-JM-3_DB4859_N1","hypothalamus-JM-3",9808,3509,0.001427406,0.14274062,4,14
"hypothalamus-JM-3_DB7508_N1","hypothalamus-JM-3",3580,1498,0.001955307,0.195530726,2,NA
"hypothalamus-JM-3_DB3293_N2","hypothalamus-JM-3",13627,4387,0.003302268,0.330226756,1,6
"hypothalamus-JM-3_DB38_N1","hypothalamus-JM-3",5775,2838,0.001904762,0.19047619,0,3
"hypothalamus-JM-3_DB8675_N1","hypothalamus-JM-3",2697,1649,0.001853912,0.185391175,3,9
"hypothalamus-JM-3_DB3082_N1","hypothalamus-JM-3",3906,1883,0.02764977,2.764976959,3,12
"hypothalamus-JM-3_DB3136_N1","hypothalamus-JM-3",3224,1644,0.002171216,0.217121588,0,2
"hypothalamus-JM-3_DB7298_N2","hypothalamus-JM-3",14473,4234,0.007254888,0.725488841,5,NA
"hypothalamus-JM-3_DB421_N1","hypothalamus-JM-3",3956,1868,0.00429727,0.429726997,0,0
"hypothalamus-JM-3_DB7510_N1","hypothalamus-JM-3",5532,2365,0.005784526,0.578452639,4,8
"hypothalamus-JM-3_DB7876_N1","hypothalamus-JM-3",8206,3354,0.002193517,0.219351694,0,2
"hypothalamus-JM-3_DB6688_N1","hypothalamus-JM-3",8424,3973,0.007953466,0.795346629,10,NA
"hypothalamus-JM-3_DB9164_N1","hypothalamus-JM-3",3024,1447,0.00297619,0.297619048,2,NA
"hypothalamus-JM-3_DB3657_N1","hypothalamus-JM-3",9306,3665,0.013324737,1.332473673,2,NA
"hypothalamus-JM-3_DB7837_N1","hypothalamus-JM-3",14350,5163,0.004599303,0.459930314,12,NA
"hypothalamus-JM-3_DB7233_N1","hypothalamus-JM-3",7708,3266,0.002854177,0.285417748,1,1
"hypothalamus-JM-3_DB3893_N1","hypothalamus-JM-3",3267,1648,0.004285277,0.428527701,0,2
"hypothalamus-JM-3_DB8888_N1","hypothalamus-JM-3",3067,1620,0.005868927,0.586892729,6,NA
"hypothalamus-JM-3_DB415_N1","hypothalamus-JM-3",6477,2653,0.001698317,0.169831712,1,1
"hypothalamus-JM-3_DB1351_N1","hypothalamus-JM-3",5666,2453,0.002117896,0.211789622,3,4
"hypothalamus-JM-3_DB8466_N2","hypothalamus-JM-3",15780,4836,0.001647655,0.164765526,7,0
"hypothalamus-JM-3_DB8988_N1","hypothalamus-JM-3",11204,4359,0.043198858,4.319885755,6,NA
"hypothalamus-JM-3_DB5018_N1","hypothalamus-JM-3",4818,2374,0.00664176,0.664176007,0,0
"hypothalamus-JM-3_DB7280_N1","hypothalamus-JM-3",7055,2880,0.001417434,0.141743444,0,4
"hypothalamus-JM-3_DB3370_N1","hypothalamus-JM-3",10564,3883,0.063896251,6.389625142,1,6
"hypothalamus-JM-3_DB3440_N1","hypothalamus-JM-3",6890,2896,0.001741655,0.174165457,4,10
"hypothalamus-JM-3_DB5020_N1","hypothalamus-JM-3",5498,2641,0.014368861,1.43688614,6,NA
"hypothalamus-JM-3_DB5155_N1","hypothalamus-JM-3",9913,4047,0.001109654,0.110965399,7,9
"hypothalamus-JM-3_DB5179_N1","hypothalamus-JM-3",8645,3139,0.004973973,0.49739734,9,NA
"hypothalamus-JM-3_DB4911_N1","hypothalamus-JM-3",5394,2586,0.002595476,0.259547646,0,0
"hypothalamus-JM-3_DB5879_N2","hypothalamus-JM-3",8673,3392,0.002306007,0.230600715,3,9
"hypothalamus-JM-3_DB6089_N1","hypothalamus-JM-3",2997,1663,0.037370704,3.737070404,6,NA
"hypothalamus-JM-3_DB6881_N1","hypothalamus-JM-3",2784,1597,0.024066092,2.406609195,0,13
"hypothalamus-JM-3_DB4055_N2","hypothalamus-JM-3",13468,4480,0.005940006,0.594000594,1,7
"hypothalamus-JM-3_DB5947_N1","hypothalamus-JM-3",9863,3766,0.001622224,0.162222448,0,2
"hypothalamus-JM-3_DB8568_N1","hypothalamus-JM-3",6044,2545,0.006783587,0.678358703,9,NA
"hypothalamus-JM-3_DB7147_N1","hypothalamus-JM-3",6059,2395,0.009242449,0.924244925,2,NA
"hypothalamus-JM-3_DB6756_N1","hypothalamus-JM-3",12598,4811,0.00238133,0.238133037,9,NA
"hypothalamus-JM-3_DB6243_N1","hypothalamus-JM-3",3819,1796,0.001832941,0.183294056,3,3
"hypothalamus-JM-3_DB5241_N1","hypothalamus-JM-3",3038,1651,0.003620803,0.362080316,0,0
"hypothalamus-JM-3_DB6049_N1","hypothalamus-JM-3",13188,4537,0.006141947,0.614194722,2,NA
"hypothalamus-JM-3_DB3069_N1","hypothalamus-JM-3",6397,2726,0.002032203,0.203220259,13,NA
"hypothalamus-JM-3_DB1361_N1","hypothalamus-JM-3",6593,2624,0.001365084,0.136508418,1,6
"hypothalamus-JM-3_DB3912_N2","hypothalamus-JM-3",14072,4915,0.016628766,1.662876634,6,NA
"hypothalamus-JM-3_DB7351_N1","hypothalamus-JM-3",13803,4968,0.008693762,0.869376223,10,NA
"hypothalamus-JM-3_DB8422_N1","hypothalamus-JM-3",8543,3424,0.001638769,0.163876858,3,12
"hypothalamus-JM-3_DB66_N1","hypothalamus-JM-3",6319,2946,0.001740782,0.174078177,0,1
"hypothalamus-JM-3_DB5732_N1","hypothalamus-JM-3",6338,2840,0.001104449,0.110444935,0,2
"hypothalamus-JM-3_DB8994_N1","hypothalamus-JM-3",9199,3591,0.019567344,1.956734428,4,14
"hypothalamus-JM-3_DB872_N1","hypothalamus-JM-3",6227,2708,0.002408865,0.240886462,0,2
"hypothalamus-JM-3_DB2312_N1","hypothalamus-JM-3",7435,2836,0.003093477,0.30934768,1,6
"hypothalamus-JM-3_DB6761_N1","hypothalamus-JM-3",8117,3182,0.00135518,0.135518049,7,3
"hypothalamus-JM-3_DB7528_N1","hypothalamus-JM-3",7980,3002,0.001879699,0.187969925,1,1
"hypothalamus-JM-3_DB4657_N1","hypothalamus-JM-3",9639,3576,0.001763668,0.176366843,0,0
"hypothalamus-JM-3_DB9090_N1","hypothalamus-JM-3",8455,3490,0.001774098,0.177409817,0,2
"hypothalamus-JM-3_DB8744_N1","hypothalamus-JM-3",6367,2705,0.001727658,0.172765824,1,1
"hypothalamus-JM-3_DB8916_N1","hypothalamus-JM-3",5403,2436,0.001665741,0.166574125,0,2
"hypothalamus-JM-3_DB2356_N1","hypothalamus-JM-3",3529,1876,0.023519411,2.35194106,0,2
"hypothalamus-JM-3_DB393_N2","hypothalamus-JM-3",18618,5483,0.001181652,0.118165216,7,2
"hypothalamus-JM-3_DB6626_N1","hypothalamus-JM-3",8444,3184,0.081359545,8.135954524,2,NA
"hypothalamus-JM-3_DB3066_N1","hypothalamus-JM-3",3930,2042,0.004071247,0.407124682,13,NA
"hypothalamus-JM-3_DB2085_N1","hypothalamus-JM-3",9979,3927,0.027958713,2.79587133,6,NA
"hypothalamus-JM-3_DB6427_N1","hypothalamus-JM-3",5467,2515,0.002012072,0.201207243,0,2
"hypothalamus-JM-3_DB4617_N1","hypothalamus-JM-3",8666,3510,0.00265405,0.265405031,12,NA
"hypothalamus-JM-3_DB8446_N1","hypothalamus-JM-3",10213,3808,0.001174973,0.117497307,0,6
"hypothalamus-JM-3_DB697_N1","hypothalamus-JM-3",8308,3544,0.012277323,1.227732306,1,6
"hypothalamus-JM-3_DB634_N1","hypothalamus-JM-3",11253,4310,0.001421843,0.142184306,3,9
"hypothalamus-JM-3_DB4022_N2","hypothalamus-JM-3",6937,2810,0.005477872,0.547787228,2,NA
"hypothalamus-JM-3_DB6323_N1","hypothalamus-JM-3",4542,2240,0.003742845,0.374284456,0,0
"hypothalamus-JM-3_DB2235_N1","hypothalamus-JM-3",14952,4539,0.001337614,0.13376137,0,0
"hypothalamus-JM-3_DB1326_N1","hypothalamus-JM-3",12178,4442,0.002134998,0.213499754,8,NA
"hypothalamus-JM-3_DB1742_N1","hypothalamus-JM-3",4429,2128,0.003160984,0.316098442,0,2
"hypothalamus-JM-3_DB4110_N1","hypothalamus-JM-3",8435,3298,0.001185536,0.118553646,1,5
"hypothalamus-JM-3_DB7628_N1","hypothalamus-JM-3",12221,4156,0.004991408,0.499140823,1,1
"hypothalamus-JM-3_DB3604_N1","hypothalamus-JM-3",3062,1632,0.019595036,1.959503592,6,NA
"hypothalamus-JM-3_DB1583_N1","hypothalamus-JM-3",7734,2998,0.002068787,0.206878717,1,4
"hypothalamus-JM-3_DB4403_N1","hypothalamus-JM-3",6405,2820,0.004059329,0.405932865,4,14
"hypothalamus-JM-3_DB4973_N1","hypothalamus-JM-3",6160,2782,0.015584416,1.558441558,4,13
"hypothalamus-JM-3_DB7543_N1","hypothalamus-JM-3",6795,2869,0.001766004,0.176600442,0,1
"hypothalamus-JM-3_DB6447_N1","hypothalamus-JM-3",3937,2108,0.009398019,0.93980188,8,NA
"hypothalamus-JM-3_DB6512_N1","hypothalamus-JM-3",4332,1782,0.002077562,0.207756233,5,NA
"hypothalamus-JM-3_DB1443_N1","hypothalamus-JM-3",18161,5693,0.001321513,0.132151313,12,NA
"hypothalamus-JM-3_DB1426_N1","hypothalamus-JM-3",7048,2751,0.001418842,0.141884222,1,7
"hypothalamus-JM-3_DB3314_N2","hypothalamus-JM-3",11487,4399,0.001654044,0.16540437,3,9
"hypothalamus-JM-3_DB4044_N1","hypothalamus-JM-3",8041,3663,0.006466857,0.646685736,6,NA
"hypothalamus-JM-3_DB8776_N1","hypothalamus-JM-3",3446,1655,0.001450958,0.145095763,2,NA
"hypothalamus-JM-3_DB7944_N1","hypothalamus-JM-3",5742,2553,0.006617903,0.661790317,3,3
"hypothalamus-JM-3_DB7886_N1","hypothalamus-JM-3",4338,1978,0.002996773,0.299677271,2,NA
"hypothalamus-JM-3_DB5899_N1","hypothalamus-JM-3",7463,2768,0.001339944,0.133994372,5,NA
"hypothalamus-JM-3_DB5974_N1","hypothalamus-JM-3",3194,1647,0.015341265,1.534126487,6,NA
"hypothalamus-JM-3_DB5169_N2","hypothalamus-JM-3",9252,3486,0.001621271,0.162127108,11,11
"hypothalamus-JM-3_DB7686_N1","hypothalamus-JM-3",5393,2383,0.001297979,0.129797886,3,2
"hypothalamus-JM-3_DB3354_N1","hypothalamus-JM-3",8506,3498,0.003644486,0.364448625,3,12
"hypothalamus-JM-3_DB3436_N2","hypothalamus-JM-3",6606,3077,0.002422041,0.242204057,3,3
"hypothalamus-JM-3_DB3026_N2","hypothalamus-JM-3",14330,4712,0.001465457,0.146545708,1,5
"hypothalamus-JM-3_DB6082_N1","hypothalamus-JM-3",5910,2812,0.002538071,0.253807107,0,0
"hypothalamus-JM-3_DB6108_N1","hypothalamus-JM-3",3397,1655,0.017957021,1.79570209,2,NA
"hypothalamus-JM-3_DB2616_N2","hypothalamus-JM-3",11649,3791,0.001631041,0.163104129,1,7
"hypothalamus-JM-3_DB1235_N1","hypothalamus-JM-3",4817,2356,0.005189952,0.518995225,4,8
"hypothalamus-JM-3_DB7261_N1","hypothalamus-JM-3",6054,2333,0.002147341,0.21473406,2,NA
"hypothalamus-JM-3_DB3435_N1","hypothalamus-JM-3",9291,3389,0.002690776,0.269077602,1,5
"hypothalamus-JM-3_DB5610_N1","hypothalamus-JM-3",5632,2567,0.004794034,0.479403409,1,7
"hypothalamus-JM-3_DB71_N2","hypothalamus-JM-3",5786,2800,0.001209817,0.12098168,0,13
"hypothalamus-JM-3_DB6732_N1","hypothalamus-JM-3",3520,1889,0.002556818,0.255681818,1,7
"hypothalamus-JM-3_DB3781_N1","hypothalamus-JM-3",5380,2276,0.003717472,0.371747212,1,5
"hypothalamus-JM-3_DB757_N1","hypothalamus-JM-3",4413,2090,0.001359619,0.135961931,0,0
"hypothalamus-JM-3_DB1874_N1","hypothalamus-JM-3",10962,4642,0.005199781,0.519978106,12,NA
"hypothalamus-JM-3_DB31_N1","hypothalamus-JM-3",9915,3626,0.012909733,1.290973273,0,0
"hypothalamus-JM-3_DB6908_N1","hypothalamus-JM-3",3263,1630,0.091020533,9.102053325,11,11
"hypothalamus-JM-3_DB2526_N1","hypothalamus-JM-3",6271,2648,0.002391963,0.2391963,3,3
"hypothalamus-JM-3_DB923_N1","hypothalamus-JM-3",4021,2048,0.01143994,1.143994031,0,13
"hypothalamus-JM-3_DB3865_N1","hypothalamus-JM-3",3229,1539,0.002787241,0.278724063,2,NA
"hypothalamus-JM-3_DB8454_N1","hypothalamus-JM-3",16861,5040,0.001838562,0.183856236,0,0
"hypothalamus-JM-3_DB3541_N1","hypothalamus-JM-3",2970,1477,0.004713805,0.471380471,2,NA
"hypothalamus-JM-3_DB4211_N2","hypothalamus-JM-3",9663,4044,0.003208113,0.320811342,0,4
"hypothalamus-JM-3_DB5197_N1","hypothalamus-JM-3",5517,2541,0.003262643,0.326264274,0,0
"hypothalamus-JM-3_DB2964_N1","hypothalamus-JM-3",5536,2629,0.001264451,0.126445087,0,1
"hypothalamus-JM-3_DB6878_N1","hypothalamus-JM-3",2533,1312,0.003553099,0.355309909,10,NA
"hypothalamus-JM-3_DB7892_N1","hypothalamus-JM-3",9581,3475,0.002818077,0.281807744,7,0
"hypothalamus-JM-3_DB68_N1","hypothalamus-JM-3",7916,3296,0.002021223,0.202122284,4,10
"hypothalamus-JM-3_DB7205_N1","hypothalamus-JM-3",10342,3873,0.006575131,0.657513054,2,NA
"hypothalamus-JM-3_DB4237_N1","hypothalamus-JM-3",3975,1788,0.00754717,0.754716981,2,NA
"hypothalamus-JM-3_DB357_N1","hypothalamus-JM-3",9646,3494,0.003317437,0.331743728,2,NA
"hypothalamus-JM-3_DB3464_N1","hypothalamus-JM-3",6821,2654,0.020964668,2.096466794,5,NA
"hypothalamus-JM-3_DB2507_N1","hypothalamus-JM-3",6790,2465,0.009720177,0.972017673,2,NA
"hypothalamus-JM-3_DB1129_N1","hypothalamus-JM-3",2967,1418,0.002022245,0.202224469,5,NA
"hypothalamus-JM-3_DB5862_N1","hypothalamus-JM-3",7965,3265,0.001506591,0.150659134,0,2
"hypothalamus-JM-3_DB2946_N1","hypothalamus-JM-3",3000,1390,0.004333333,0.433333333,2,NA
"hypothalamus-JM-3_DB2859_N1","hypothalamus-JM-3",3109,1594,0.002573175,0.257317465,8,NA
"hypothalamus-JM-3_DB9217_N1","hypothalamus-JM-3",5573,2294,0.017225911,1.722591064,2,NA
"hypothalamus-JM-3_DB5362_N1","hypothalamus-JM-3",14383,5437,0.002502955,0.250295488,9,NA
"hypothalamus-JM-3_DB7219_N1","hypothalamus-JM-3",5541,2402,0.048366721,4.836672081,5,NA
"hypothalamus-JM-3_DB9258_N1","hypothalamus-JM-3",7564,2944,0.008461132,0.846113168,0,4
"hypothalamus-JM-3_DB4831_N1","hypothalamus-JM-3",5188,2330,0.014070933,1.407093292,2,NA
"hypothalamus-JM-3_DB4864_N1","hypothalamus-JM-3",6738,3063,0.007717424,0.771742357,3,3
"hypothalamus-JM-3_DB8762_N1","hypothalamus-JM-3",7875,3488,0.001269841,0.126984127,0,12
"hypothalamus-JM-3_DB7302_N1","hypothalamus-JM-3",9192,3283,0.001196693,0.119669278,0,0
"hypothalamus-JM-3_DB3297_N1","hypothalamus-JM-3",5168,2515,0.001741486,0.174148607,0,3
"hypothalamus-JM-3_DB453_N1","hypothalamus-JM-3",12670,3747,0.001499605,0.149960537,7,3
"hypothalamus-JM-3_DB1001_N1","hypothalamus-JM-3",11615,3759,0.003357727,0.335772708,11,11
"hypothalamus-JM-3_DB1470_N1","hypothalamus-JM-3",2937,1543,0.009193054,0.919305414,0,7
"hypothalamus-JM-3_DB2629_N1","hypothalamus-JM-3",14392,4874,0.001111729,0.111172874,0,2
"hypothalamus-JM-3_DB8966_N1","hypothalamus-JM-3",4753,2096,0.005680623,0.568062276,3,3
"hypothalamus-JM-3_DB8302_N1","hypothalamus-JM-3",6125,2730,0.00277551,0.27755102,0,13
"hypothalamus-JM-3_DB2569_N1","hypothalamus-JM-3",6989,3047,0.002432394,0.243239376,3,12
"hypothalamus-JM-3_DB4574_N1","hypothalamus-JM-3",15099,4998,0.001059673,0.105967283,3,9
"hypothalamus-JM-3_DB1860_N1","hypothalamus-JM-3",4200,2012,0.003571429,0.357142857,8,NA
"hypothalamus-JM-3_DB5837_N1","hypothalamus-JM-3",13914,5210,0.004527814,0.452781371,12,NA
"hypothalamus-JM-3_DB3690_N2","hypothalamus-JM-3",6642,2934,0.004065041,0.406504065,0,2
"hypothalamus-JM-3_DB8303_N1","hypothalamus-JM-3",14275,4740,0.001891419,0.189141856,3,9
"hypothalamus-JM-3_DB1943_N1","hypothalamus-JM-3",12702,4294,0.001889466,0.188946623,1,1
"hypothalamus-JM-3_DB5250_N1","hypothalamus-JM-3",14737,5167,0.007735631,0.77356314,13,NA
"hypothalamus-JM-3_DB6698_N1","hypothalamus-JM-3",7560,3114,0.077380952,7.738095238,2,NA
"hypothalamus-JM-3_DB428_N1","hypothalamus-JM-3",6025,2710,0.002323651,0.232365145,0,0
"hypothalamus-JM-3_DB1813_N1","hypothalamus-JM-3",7880,3035,0.00786802,0.78680203,1,7
"hypothalamus-JM-3_DB4145_N1","hypothalamus-JM-3",6451,2856,0.006665633,0.666563324,0,4
"hypothalamus-JM-3_DB633_N1","hypothalamus-JM-3",8215,2931,0.004138771,0.413877054,1,0
"hypothalamus-JM-3_DB8521_N1","hypothalamus-JM-3",6036,2610,0.004804506,0.48045063,1,7
"hypothalamus-JM-3_DB1799_N1","hypothalamus-JM-3",4427,2095,0.004065959,0.406595889,1,4
"hypothalamus-JM-3_DB5528_N1","hypothalamus-JM-3",14364,5045,0.003829017,0.382901699,0,0
"hypothalamus-JM-3_DB6081_N1","hypothalamus-JM-3",7050,2775,0.001276596,0.127659574,1,7
"hypothalamus-JM-3_DB9360_N1","hypothalamus-JM-3",4424,2018,0.001582278,0.158227848,2,NA
"hypothalamus-JM-3_DB4669_N1","hypothalamus-JM-3",9207,3465,0.001303356,0.130335614,4,8
"hypothalamus-JM-3_DB2065_N1","hypothalamus-JM-3",6913,3025,0.002459135,0.245913496,1,7
"hypothalamus-JM-3_DB6645_N1","hypothalamus-JM-3",3994,2114,0.026289434,2.628943415,6,NA
"hypothalamus-JM-3_DB940_N1","hypothalamus-JM-3",12513,4341,0.003196675,0.319667546,1,7
"hypothalamus-JM-3_DB4504_N1","hypothalamus-JM-3",4149,1809,0.003374307,0.337430706,2,NA
"hypothalamus-JM-3_DB4180_N1","hypothalamus-JM-3",8085,3198,0.003339518,0.333951763,8,NA
"hypothalamus-JM-3_DB3022_N2","hypothalamus-JM-3",8921,3152,0.006277323,0.627732317,5,NA
"hypothalamus-JM-3_DB8891_N1","hypothalamus-JM-3",10969,3608,0.003281976,0.328197648,0,2
"hypothalamus-JM-3_DB1919_N1","hypothalamus-JM-3",7742,3170,0.00116249,0.116249031,1,1
"hypothalamus-JM-3_DB3654_N1","hypothalamus-JM-3",4156,2027,0.004331088,0.433108758,4,8
"hypothalamus-JM-3_DB4146_N2","hypothalamus-JM-3",9266,3742,0.0030218,0.302180013,0,0
"hypothalamus-JM-3_DB7490_N1","hypothalamus-JM-3",6072,3002,0.001811594,0.18115942,8,NA
"hypothalamus-JM-3_DB6812_N1","hypothalamus-JM-3",15084,5369,0.003911429,0.391142933,9,NA
"hypothalamus-JM-3_DB2724_N1","hypothalamus-JM-3",4813,2138,0.003532101,0.353210056,2,NA
"hypothalamus-JM-3_DB4628_N1","hypothalamus-JM-3",14886,4437,0.001410721,0.141072148,7,0
"hypothalamus-JM-3_DB3450_N1","hypothalamus-JM-3",4937,2155,0.001215313,0.121531294,5,NA
"hypothalamus-JM-3_DB1800_N1","hypothalamus-JM-3",9150,3652,0.003825137,0.382513661,4,14
"hypothalamus-JM-3_DB5656_N1","hypothalamus-JM-3",4727,2002,0.002327057,0.232705733,3,3
"hypothalamus-JM-3_DB28_N1","hypothalamus-JM-3",6021,2729,0.001993024,0.199302441,12,NA
"hypothalamus-JM-3_DB879_N1","hypothalamus-JM-3",16312,4741,0.002206964,0.22069642,1,7
"hypothalamus-JM-3_DB3687_N1","hypothalamus-JM-3",7558,3109,0.006483197,0.648319661,11,11
"hypothalamus-JM-3_DB970_N1","hypothalamus-JM-3",7643,3231,0.001308387,0.130838676,0,12
"hypothalamus-JM-3_DB6577_N1","hypothalamus-JM-3",6446,2740,0.002482159,0.248215948,1,7
"hypothalamus-JM-3_DB662_N1","hypothalamus-JM-3",12301,4095,0.010974718,1.09747175,1,6
"hypothalamus-JM-3_DB1746_N1","hypothalamus-JM-3",2571,1341,0.003500583,0.350058343,3,3
"hypothalamus-JM-3_DB5198_N1","hypothalamus-JM-3",7825,3164,0.003067093,0.306709265,2,NA
"hypothalamus-JM-3_DB5661_N1","hypothalamus-JM-3",18908,5294,0.003067485,0.306748466,3,12
"hypothalamus-JM-3_DB8035_N1","hypothalamus-JM-3",6637,2713,0.003314751,0.331475064,1,5
"hypothalamus-JM-3_DB4098_N1","hypothalamus-JM-3",9568,3943,0.002717391,0.27173913,1,1
"hypothalamus-JM-3_DB535_N1","hypothalamus-JM-3",3492,1699,0.026059565,2.605956472,6,NA
"hypothalamus-JM-3_DB3062_N1","hypothalamus-JM-3",8080,3164,0.00259901,0.25990099,1,1
"hypothalamus-JM-3_DB1879_N1","hypothalamus-JM-3",13386,4494,0.005677574,0.567757358,1,1
"hypothalamus-JM-3_DB3992_N1","hypothalamus-JM-3",3249,1624,0.005232379,0.523237919,2,NA
"hypothalamus-JM-3_DB1417_N1","hypothalamus-JM-3",3680,1802,0.002445652,0.244565217,2,NA
"hypothalamus-JM-3_DB5421_N1","hypothalamus-JM-3",8928,3310,0.001008065,0.100806452,0,0
"hypothalamus-JM-3_DB8219_N1","hypothalamus-JM-3",4484,2385,0.010481713,1.048171276,0,0
"hypothalamus-JM-3_DB8538_N1","hypothalamus-JM-3",2843,1522,0.004924376,0.492437566,0,2
"hypothalamus-JM-3_DB2399_N1","hypothalamus-JM-3",16052,5134,0.002118116,0.211811612,1,1
"hypothalamus-JM-3_DB3843_N1","hypothalamus-JM-3",14964,5379,0.012028869,1.202886929,10,NA
"hypothalamus-JM-3_DB657_N1","hypothalamus-JM-3",14775,4438,0.001015228,0.101522843,1,1
"hypothalamus-JM-3_DB1601_N1","hypothalamus-JM-3",3682,1824,0.002172732,0.217273221,2,NA
"hypothalamus-JM-3_DB2656_N1","hypothalamus-JM-3",10703,3908,0.001401476,0.140147622,3,9
"hypothalamus-JM-3_DB67_N2","hypothalamus-JM-3",6044,2539,0.00198544,0.198544011,2,NA
"hypothalamus-JM-3_DB5591_N1","hypothalamus-JM-3",14278,4309,0.00161087,0.161086987,1,7
"hypothalamus-JM-3_DB1183_N1","hypothalamus-JM-3",3949,1961,0.002279058,0.227905799,0,2
"hypothalamus-JM-3_DB1445_N1","hypothalamus-JM-3",10584,3988,0.002739985,0.273998488,0,3
"hypothalamus-JM-3_DB8883_N1","hypothalamus-JM-3",6874,2811,0.001891184,0.189118417,1,7
"hypothalamus-JM-3_DB1907_N1","hypothalamus-JM-3",6751,3077,0.011553844,1.155384387,3,9
"hypothalamus-JM-3_DB336_N1","hypothalamus-JM-3",3687,1950,0.001627339,0.16273393,8,NA
"hypothalamus-JM-3_DB4322_N1","hypothalamus-JM-3",12155,4012,0.00732209,0.732208968,7,0
"hypothalamus-JM-3_DB7171_N1","hypothalamus-JM-3",9963,3778,0.001204456,0.120445649,1,1
"hypothalamus-JM-3_DB7640_N1","hypothalamus-JM-3",10056,3599,0.001093874,0.10938743,1,1
"hypothalamus-JM-3_DB2415_N1","hypothalamus-JM-3",16266,5465,0.005840403,0.58404033,9,NA
"hypothalamus-JM-3_DB4798_N1","hypothalamus-JM-3",13024,4604,0.001996314,0.19963145,3,9
"hypothalamus-JM-3_DB4951_N1","hypothalamus-JM-3",6302,2927,0.015550619,1.555061885,6,NA
"hypothalamus-JM-3_DB8606_N1","hypothalamus-JM-3",4714,2336,0.001272804,0.127280441,3,9
"hypothalamus-JM-3_DB2873_N1","hypothalamus-JM-3",12000,4658,0.00175,0.175,1,1
"hypothalamus-JM-3_DB8375_N1","hypothalamus-JM-3",4865,2265,0.001849949,0.184994861,1,4
"hypothalamus-JM-3_DB5844_N1","hypothalamus-JM-3",9940,3777,0.001307847,0.130784708,0,0
"hypothalamus-JM-3_DB8855_N1","hypothalamus-JM-3",5245,2396,0.003622498,0.362249762,3,12
"hypothalamus-JM-3_DB6502_N1","hypothalamus-JM-3",14193,4445,0.001268231,0.126823082,0,4
"hypothalamus-JM-3_DB7160_N1","hypothalamus-JM-3",9891,3603,0.001617632,0.161763219,0,2
"hypothalamus-JM-3_DB8086_N1","hypothalamus-JM-3",6337,2812,0.001262427,0.126242702,0,0
"hypothalamus-JM-3_DB3536_N2","hypothalamus-JM-3",17488,5047,0.001772644,0.17726441,1,6
"hypothalamus-JM-3_DB1494_N1","hypothalamus-JM-3",9169,3720,0.002508452,0.250845239,1,7
"hypothalamus-JM-3_DB5485_N1","hypothalamus-JM-3",8097,3793,0.032728171,3.272817093,3,12
"hypothalamus-JM-3_DB2843_N1","hypothalamus-JM-3",7278,3083,0.002473207,0.247320692,3,3
"hypothalamus-JM-3_DB958_N1","hypothalamus-JM-3",3784,1846,0.001321353,0.132135307,13,NA
"hypothalamus-JM-3_DB7289_N1","hypothalamus-JM-3",8431,2409,0.001423319,0.14233187,7,3
"hypothalamus-JM-3_DB7151_N1","hypothalamus-JM-3",3478,1660,0.005750431,0.575043128,4,10
"hypothalamus-JM-3_DB1463_N1","hypothalamus-JM-3",6782,2887,0.00339133,0.339132999,9,NA
"hypothalamus-JM-3_DB6238_N1","hypothalamus-JM-3",6303,2896,0.007456767,0.745676662,0,0
"hypothalamus-JM-3_DB9312_N1","hypothalamus-JM-3",2887,1477,0.003810184,0.381018358,2,NA
"hypothalamus-JM-3_DB6011_N2","hypothalamus-JM-3",10215,3767,0.001174743,0.117474302,4,14
"hypothalamus-JM-3_DB5137_N1","hypothalamus-JM-3",6264,2824,0.00462963,0.462962963,1,2
"hypothalamus-JM-3_DB7708_N1","hypothalamus-JM-3",14663,4686,0.001636773,0.163677283,3,2
"hypothalamus-JM-3_DB5435_N2","hypothalamus-JM-3",15242,4811,0.001705813,0.170581289,7,0
"hypothalamus-JM-3_DB5387_N1","hypothalamus-JM-3",8037,3332,0.001493094,0.149309444,1,1
"hypothalamus-JM-3_DB3278_N1","hypothalamus-JM-3",15979,4798,0.001314225,0.131422492,7,0
"hypothalamus-JM-3_DB5944_N1","hypothalamus-JM-3",6968,2712,0.004161883,0.416188289,0,0
"hypothalamus-JM-3_DB7254_N1","hypothalamus-JM-3",4424,2255,0.002034358,0.203435805,3,9
"hypothalamus-JM-3_DB42_N2","hypothalamus-JM-3",19486,6113,0.002411988,0.241198809,1,1
"hypothalamus-JM-3_DB2919_N1","hypothalamus-JM-3",7795,3195,0.001154586,0.115458627,1,1
"hypothalamus-JM-3_DB6647_N1","hypothalamus-JM-3",6148,2615,0.001951854,0.195185426,0,0
"hypothalamus-JM-3_DB1207_N2","hypothalamus-JM-3",8899,3368,0.017305315,1.73053152,0,0
"hypothalamus-JM-3_DB8163_N1","hypothalamus-JM-3",3213,1483,0.004357298,0.435729847,2,NA
"hypothalamus-JM-3_DB3266_N2","hypothalamus-JM-3",10379,4198,0.028326428,2.832642836,6,NA
